"","Latitude","Longitude","mean_hum","mean_temp"
"16088","71.4262","352.500",0.00366077218309859,273.198252347418
"16089","71.4262","354.375",0.00388846091549296,274.114761737089
"16090","71.4262","356.250",0.00407670833333333,274.823929577465
"16091","71.4262","358.125",0.00422335011737089,275.415943661972
"16092","71.4262","37.5000",0.00414367875586854,275.42536971831
"16093","71.4262","39.3750",0.0040315515258216,275.093039906103
"16094","71.4262","41.2500",0.00393031161971831,274.733866197183
"16095","71.4262","43.1250",0.00383024495305164,274.295012910798
"16096","71.4262","45.0000",0.00372570082159624,273.728776995305
"16097","71.4262","46.8750",0.00361862429577465,273.030045774648
"16098","71.4262","48.7500",0.00349506091549296,272.143530516432
"16099","71.4262","5.62500",0.00460653697183099,277.33366314554
"16100","71.4262","50.6250",0.00334531349765258,270.971813380282
"16101","71.4262","52.5000",0.00319746232394366,269.849503521127
"16102","71.4262","54.3750",0.003066254342723,268.585961267606
"16103","71.4262","56.2500",0.00285965856819249,267.121116197183
"16104","71.4262","58.1250",0.00275824354460094,266.305382629108
"16105","71.4262","60.0000",0.00266805575117371,265.584664319249
"16106","71.4262","61.8750",0.00259042523474178,264.971105633803
"16107","71.4262","63.7500",0.00253395011737089,264.541784037559
"16108","71.4262","65.6250",0.00247534730046948,264.119524647887
"16109","71.4262","67.5000",0.00243142476525822,263.775200704225
"16110","71.4262","69.3750",0.00261162241784038,264.009070422535
"16111","71.4262","7.50000",0.00469402711267606,277.745286384977
"16112","71.4262","71.2500",0.00258275715962441,263.648794600939
"16113","71.4262","73.1250",0.00232628579812207,262.623571596244
"16114","71.4262","75.0000",0.00260728392018779,263.390332159624
"16115","71.4262","76.8750",0.00263364636150235,263.317761737089
"16116","71.4262","78.7500",0.00263889518779343,262.874093896714
"16117","71.4262","80.6250",0.0026795867370892,262.879734741784
"16118","71.4262","82.5000",0.00271741584507042,262.884179577465
"16119","71.4262","84.3750",0.00273692100938967,262.813433098592
"16120","71.4262","86.2500",0.00273888063380282,262.648276995305
"16121","71.4262","88.1250",0.00271980410798122,262.361497652582
"16122","71.4262","9.37500",0.00475756795774648,278.011207746479
"16123","71.4262","90.0000",0.00268169753521127,261.976063380282
"16124","71.4262","91.8750",0.00264323931924883,261.587091549296
"16125","71.4262","93.7500",0.00261859659624413,261.285372065728
"16126","71.4262","95.6250",0.00261379190140845,261.110488262911
"16127","71.4262","97.5000",0.0026386073943662,261.188388497653
"16128","71.4262","99.3750",0.00267261490610329,261.317969483568
"16129","73.3307","0.000000E+00",0.0038046984741784,273.932464788732
"16130","73.3307","1.87500",0.00396578298122066,274.673800469484
"16131","73.3307","101.250",0.00246016091549296,260.51542370892
"16132","73.3307","103.125",0.00243001490610329,260.253404929577
"16133","73.3307","105.000",0.00238530457746479,259.919071596244
"16134","73.3307","106.875",0.0023295294600939,259.546449530516
"16135","73.3307","108.750",0.002273695657277,259.297960093897
"16136","73.3307","11.2500",0.00438849143192488,276.650730046948
"16137","73.3307","110.625",0.00222532758215962,259.098386150235
"16138","73.3307","112.500",0.00220744025821596,259.238031690141
"16139","73.3307","114.375",0.0021940867370892,259.486302816901
"16140","73.3307","116.250",0.00219463791079812,259.673307511737
"16141","73.3307","118.125",0.00220353838028169,260.05909741784
"16142","73.3307","120.000",0.00197038861502347,259.230828638498
"16143","73.3307","121.875",0.0019807970657277,259.342537558685
"16144","73.3307","123.750",0.00217969377934272,260.246100938967
"16145","73.3307","125.625",0.00215407453051643,260.176573943662
"16146","73.3307","127.500",0.00193062382629108,258.847230046948
"16147","73.3307","129.375",0.00192470598591549,258.942314553991
"16148","73.3307","13.1250",0.00437546091549296,276.64003286385
"16149","73.3307","131.250",0.00192369049295775,258.973215962441
"16150","73.3307","133.125",0.00192796842723005,259.046703051643
"16151","73.3307","135.000",0.00194059284037559,259.187873239437
"16152","73.3307","136.875",0.00195615575117371,259.359508215962
"16153","73.3307","138.750",0.00196870927230047,259.46415258216
"16154","73.3307","140.625",0.00196890457746479,259.447711267606
"16155","73.3307","142.500",0.00196271302816901,259.282349765258
"16156","73.3307","144.375",0.00193959002347418,259.099598591549
"16157","73.3307","146.250",0.00190746561032864,258.789886150235
"16158","73.3307","148.125",0.00187373227699531,258.500600938967
"16159","73.3307","15.0000",0.00432849753521127,276.496215962441
"16160","73.3307","150.000",0.00184172288732394,258.249064553991
"16161","73.3307","151.875",0.00181418298122066,258.025876760563
"16162","73.3307","153.750",0.00180065011737089,257.984131455399
"16163","73.3307","155.625",0.00179290504694836,257.967476525822
"16164","73.3307","157.500",0.00179356701877934,258.030632629108
"16165","73.3307","159.375",0.00179513650234742,258.100862676056
"16166","73.3307","16.8750",0.00425885715962441,276.260089201878
"16167","73.3307","161.250",0.00179553180751174,258.139969483568
"16168","73.3307","163.125",0.00179072335680751,258.123409624413
"16169","73.3307","165.000",0.0017857073943662,258.092392018779
"16170","73.3307","166.875",0.0017784764084507,258.031669014085
"16171","73.3307","168.750",0.00177088438967136,257.96316314554
"16172","73.3307","170.625",0.00176830316901408,257.95761971831
"16173","73.3307","172.500",0.00176963133802817,257.99238028169
"16174","73.3307","174.375",0.00177222805164319,258.050169014085
"16175","73.3307","176.250",0.00177868485915493,258.148569248826
"16176","73.3307","178.125",0.00178192288732394,258.210409624413
"16177","73.3307","18.7500",0.00418334542253521,275.986721830986
"16178","73.3307","180.000",0.00178229659624413,258.227244131455
"16179","73.3307","181.875",0.00177885340375587,258.183288732394
"16180","73.3307","183.750",0.00177237406103286,258.077160798122
"16181","73.3307","185.625",0.00176093227699531,257.901225352113
"16182","73.3307","187.500",0.00175323321596244,257.754697183099
"16183","73.3307","189.375",0.00174617406103286,257.618403755869
"16184","73.3307","191.250",0.00174547077464789,257.545965962441
"16185","73.3307","193.125",0.0017551411971831,257.630208920188
"16186","73.3307","195.000",0.00176842664319249,257.780096244131
"16187","73.3307","196.875",0.00178618767605634,258.00151056338
"16188","73.3307","198.750",0.00180992241784038,258.319752347418
"16189","73.3307","20.6250",0.00411001396713615,275.703511737089
"16190","73.3307","200.625",0.00182893931924883,258.598607981221
"16191","73.3307","202.500",0.00183913509389671,258.785942488263
"16192","73.3307","204.375",0.00183961021126761,258.846436619718
