"","country_name","country_code","wals_code","X1","iso_lang_code","language_name","genus","subfamily","family","lsbranch","ssbranch","sbranch","mbranch","stock","elev_ft","elev_m","latitude","longitude","secondary_country","area","macroarea","continent","glot_features","cv_ratio","tones","rangesize","population","vehicularity","L2prop","H","H_unigram","lang.count","lang.percent","established.langs","immigrant.langs","total.speakers","mean.speakers","median.speakers","diversity.index","div.coverage","GDP"
"276","Russian Federation","RU","kab","kbd","kbd","Kabardian","Northwest Caucasian",NA,"Northwest Caucasian","Circassian",NA,NA,"Circassian","West Caucasian",2257.2,687.99456,43.5,43.5,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","5 - High","1 - No tones",6282.627141,1520000,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"277","Russian Federation","RU","bsk","bak","bak","Bashkir","Turkic",NA,"Altaic",NA,NA,"Kipchak (Northwest Turkic)","Common Turkic","Turkic",2034.1,619.99368,53,58,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",104855.7169,1380000,0,0,1.837756038,10.90820408,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"278","Russian Federation","RU","rut","rut","rut","Rutul","Lezgic","Daghestanian","Nakh-Daghestanian","Eastern Samurian","Samurian (core Lezgian)","Lezgian","Daghestanian","Nakh-Daghestanian",7647.6,2330.98848,41.5,47.41666667,"AZ","Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","5 - High","2 - Simple tone system",1723.525008,29510,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"279","Russian Federation","RU","nai","gld","gld","Nanai","Tungusic",NA,"Altaic",NA,NA,"Central-Western Tungusic","Central Tungusic","Tungusic",242.8,74.00544,49.5,137,NA,"N Coast Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",14741.63852,3902,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"280","Russian Federation","RU","rus","rus","rus","Russian","Slavic",NA,"Indo-European",NA,"East Slavic","Slavic","Balto-Slavic","Indo-European",587.3,179.00904,56,38,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","5 - High","1 - No tones",8971106.442,135099940,1,0.424427211,1.980516195,10.08596134,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"281","Russian Federation","RU","ykt","sah","sah","Yakut","Turkic",NA,"Altaic",NA,"Siberian","Northern Turkish","Common Turkic","Turkic",410.1,124.99848,62,130,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","2 - Moderately low","1 - No tones",1451253.268,363000,1,NA,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"282","Russian Federation","RU","kty","kca","kca","Khanty","Ugric","Finno-Ugric","Uralic",NA,"Ob-Ugric","Ugric","Finno-Ugric","Uralic",32.8,9.99744,65,65,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","3 - Average","1 - No tones",121117.1732,13600,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"283","Russian Federation","RU","lak","lbe","lbe","Lak","Lak-Dargwa","Daghestanian","Nakh-Daghestanian",NA,NA,"Lak","Daghestanian","Nakh-Daghestanian",4688.3,1428.99384,42.16666667,47.16666667,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","2 - Ejectives only","5 - High","1 - No tones",4653.030192,157000,0,0,NA,NA,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"284","Russian Federation","RU","chv","chv","chv","Chuvash","Turkic",NA,"Altaic",NA,NA,NA,"Bulghar (aka Oghur)","Turkic",629.9,191.99352,55.5,47.5,NA,"Inner Asia","Eurasia","N-C Asia","1 - No glottalized consonants","2 - Moderately low","1 - No tones",16901.20157,1640000,0,0.15625,1.744187832,10.56682491,159,2.24,115,44,138698335,900639,3900,0.262,0.97,11394
"285","Senegal","SN","ndt","ndv","ndv","Ndut","Cangin","Atlantic","Niger-Congo",NA,NA,NA,NA,"North Atlantic",265.7,80.98536,14.91666667,-16.91666667,NA,"African Savannah","Africa","Africa","3 - Implosives only","3 - Average","3 - Complex tone system",79.37539477,38600,0,0,NA,NA,46,0.65,38,8,13977980,310622,20000,0.778,0.98,1502
"286","Senegal","SN","wlf","wol","wol","Wolof","Wolof","Atlantic","Niger-Congo",NA,NA,NA,NA,"North Atlantic",173.9,53.00472,15.25,-16,"GM","African Savannah","Africa","Africa","1 - No glottalized consonants","3 - Average","1 - No tones",44288.63566,3942000,0,0,1.776123881,8.950303078,46,0.65,38,8,13977980,310622,20000,0.778,0.98,1502
"287","Sierra Leone","SL","tne","tem","tem","Temne","Mel","Atlantic","Niger-Congo",NA,NA,NA,NA,"South Atlantic",72.2,22.00656,8.666666667,-13.08333333,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",17698.0008,1230000,1,0.128342241,1.696990013,8.612440109,26,0.37,24,2,6977150,290715,138000,0.841,0.92,536
"288","Solomon Islands","SB","svs","svs","svs","Savosavo","Savosavo",NA,"Solomons East Papuan",NA,NA,NA,NA,"Central Solomons",1348.4,410.99232,-9.133333333,159.8,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",34.79161514,2420,0,0,NA,NA,72,1.01,72,0,379966,5352,2770,0.968,0.99,1947
"289","Solomon Islands","SB","kwa","kwd","kwd","Kwaio","Oceanic","Eastern Malayo-Polynesian","Austronesian","Longgu/Malaita/Makira","Southeast Solomonic","Oceanic","Malayo-Polynesian","Austronesian",2480.3,755.99544,-8.95,161,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",784.311073,13200,0,0,1.200642467,7.525177002,72,1.01,72,0,379966,5352,2770,0.968,0.99,1947
"290","Solomon Islands","SB","lav","lvk","lvk","Lavukaleve","Lavukaleve",NA,"Solomons East Papuan",NA,NA,NA,NA,"Central Solomons",6.6,2.01168,-9.083333333,159.2,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",230.9049134,1780,0,0,NA,NA,72,1.01,72,0,379966,5352,2770,0.968,0.99,1947
"291","Somalia","SO","som","som","som","Somali","Lowland East Cushitic","Cushitic","Afro-Asiatic",NA,NA,NA,"Eastern Cushitic","Cushitic",370.7,112.98936,3,45,NA,"Greater Abyssinia","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",935426.8647,13742400,1,0.00579675,1.639873981,9.773780823,14,0.2,13,1,9938659,828222,20000,0.35,0.86,100
"292","South Sudan","SS","mrl","mur","mur","Murle","Surmic",NA,"Eastern Sudanic",NA,NA,NA,NA,"Surmic",1371.4,418.00272,6.5,33.5,NA,"African Savannah","Africa","Africa","3 - Implosives only","2 - Moderately low","2 - Simple tone system",14657.86788,60200,0,0,1.621484041,8.933084488,69,0.97,69,0,4504650,80440,27500,0.931,0.81,748
"293","South Sudan","SS","zan","zne","zne","Zande","Ubangi","Adamawa-Ubangi","Niger-Congo",NA,NA,NA,NA,"Adamawa-Ubangi",2007.9,612.00792,4,26,"CD","S Africa","Africa","Africa","1 - No glottalized consonants","3 - Average","2 - Simple tone system",159594.9379,1142000,1,0.080515295,NA,NA,69,0.97,69,0,4504650,80440,27500,0.931,0.81,748
"294","Spain","ES","spa","spa","spa","Spanish","Romance",NA,"Indo-European",NA,NA,"Italic","Italic-Celtic","Indo-European",1679.8,512.00304,40,-4,NA,"Europe","Eurasia","W and SW Eurasia","1 - No glottalized consonants","3 - Average","1 - No tones",7536876.619,327355040,1,0.172940388,1.738634586,8.857563019,34,0.48,17,17,52439510,1691597,72500,0.329,0.91,30406
"295","Spain","ES","ctl","cat","cat","Catalan","Romance",NA,"Indo-European",NA,NA,"Italic","Italic-Celtic","Indo-European",2030.8,618.98784,41.75,2,NA,"Europe","Eurasia","W and SW Eurasia","1 - No glottalized consonants","3 - Average","1 - No tones",54965.02623,11351000,1,0.556430697,1.821865559,9.137113571,34,0.48,17,17,52439510,1691597,72500,0.329,0.91,30406
"296","Sri Lanka","LK","snh","sin","sin","Sinhala","Indic",NA,"Indo-European",NA,"Southwestern Indo-Aryan","Indo-Aryan","Indo-Iranian","Indo-European",2313,705.0024,7,80.5,NA,"Indic","Eurasia","S/SE Asia","1 - No glottalized consonants","3 - Average","1 - No tones",53976.21493,15500000,1,0.12337561,1.778150916,10.70245171,12,0.17,7,5,19550320,1955032,46000,0.383,0.83,4190
"297","Sudan","SD","kro","kgo","kgo","Krongo","Kadugli",NA,"Kadu",NA,NA,NA,NA,"Kadugli-Krongo",1463.3,446.01384,10.5,30,NA,"African Savannah","Africa","Africa","3 - Implosives only","2 - Moderately low","2 - Simple tone system",530.620288,21700,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"298","Sudan","SD","tmn","teq","teq","Temein","Temein",NA,"Eastern Sudanic",NA,NA,NA,NA,"Temein",2696.9,822.01512,11.91666667,29.41666667,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",74.11108812,13000,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"299","Sudan","SD","kad","xtc","xtc","Kadugli","Kadugli",NA,"Kadu",NA,NA,NA,NA,"Kadugli-Krongo",1804.5,550.0116,11,29.66666667,NA,"African Savannah","Africa","Africa","3 - Implosives only","3 - Average","3 - Complex tone system",1132.674372,75000,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"300","Sudan","SD","ber","wti","wti","Berta","Berta",NA,"Berta",NA,NA,NA,NA,"Berta",4475.1,1364.01048,10.33333333,34.66666667,"ET","Greater Abyssinia","Africa","Africa","2 - Ejectives only","4 - Moderately high","2 - Simple tone system",11124.99569,147000,0,0.009033671,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"301","Sudan","SD","mro","mor","mor","Moro","Heiban",NA,"Kordofanian",NA,NA,NA,NA,"Kordofanian",1935.7,590.00136,11,30.16666667,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","3 - Average","2 - Simple tone system",1322.157306,30000,0,0,1.550665975,9.534004211,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"302","Sudan","SD","fur","fvr","fvr","Fur","Fur",NA,"Fur",NA,NA,NA,NA,"Fur",2729.7,832.01256,13.5,25,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",112631.7269,501800,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"303","Sudan","SD","igs","tbi","tbi","Ingessana","Eastern Jebel",NA,"Eastern Sudanic",NA,NA,NA,NA,"Jebel",2929.8,893.00304,11.5,34,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","3 - Average","2 - Simple tone system",946.3443001,67200,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"304","Sudan","SD","nyi","nyi","nyi","Nyimang","Nyimang",NA,"Eastern Sudanic",NA,NA,NA,NA,"Nyima",2037.4,620.99952,12.16666667,29.33333333,NA,"African Savannah","Africa","Africa","1 - No glottalized consonants","2 - Moderately low","3 - Complex tone system",727.0384282,70000,0,0,NA,NA,76,1.07,75,1,35091200,516047,13000,0.294,0.89,1208
"305","Suriname","SR","car","car","car","Carib","Cariban",NA,"Cariban",NA,NA,NA,NA,"Cariban",36.1,11.00328,5.5,-56,NA,"NE South America","South America","S America","1 - No glottalized consonants","2 - Moderately low","1 - No tones",42506.85377,7430,0,0,1.329801559,9.21429348,27,0.38,21,6,562014,22481,1250,0.708,0.93,6004
"306","Thailand","TH","phl","pww","pww","Phlong","Karen","Tibeto-Burman","Sino-Tibetan",NA,NA,NA,"Karenic","Sino-Tibetan",2667.3,812.99304,15,99,NA,"Southeast Asia","Eurasia","S/SE Asia","3 - Implosives only","3 - Average","3 - Complex tone system",2339.288158,60000,0,0,1.333820343,7.337799549,88,1.24,73,15,53357924,675417,8000,0.756,0.9,7274
"307","Thailand","TH","tha","tha","tha","Thai","Kam-Tai",NA,"Tai-Kadai",NA,NA,NA,NA,"Tai-Kadai",449.5,137.0076,16,101,NA,"Southeast Asia","Eurasia","S/SE Asia","1 - No glottalized consonants","2 - Moderately low","3 - Complex tone system",154283.5762,20230000,1,0.660626888,1.589943886,8.664255142,88,1.24,73,15,53357924,675417,8000,0.756,0.9,7274
"308","Turkey","TR","tur","tur","tur","Turkish","Turkic",NA,"Altaic",NA,NA,"Oghuz","Common Turkic","Turkic",3763.1,1146.99288,39,35,NA,"Greater Mesopotamia","Eurasia","W and SW Eurasia","1 - No glottalized consonants","3 - Average","1 - No tones",617473.0819,47644500,1,0.0053216,1.79901886,11.26269245,54,0.76,39,15,90297204,2149933,66000,0.303,0.78,9368
"309","Uganda","UG","lan","laj","laj","Lango","Nilotic",NA,"Eastern Sudanic",NA,"Southern Lwo","Lwo","Western Nilotic","Nilotic",3615.5,1102.0044,2.166666667,33,NA,"S Africa","Africa","Africa","1 - No glottalized consonants","1 - Low","2 - Simple tone system",13937.10134,1490000,0,0,1.761203051,8.882966042,45,0.63,43,2,33862350,769599,303000,0.93,0.98,704
"310","Uganda","UG","nko","cgg","cgg","Nkore-Kiga","Bantoid","Benue-Congo","Niger-Congo",NA,NA,"Bantu (narrow)","Bantoid","Benue-Congo",5800.5,1767.9924,-0.916666667,29.83333333,NA,"S Africa","Africa","Africa","1 - No glottalized consonants","3 - Average","2 - Simple tone system",4884.445009,1580000,0,0,NA,NA,45,0.63,43,2,33862350,769599,303000,0.93,0.98,704
"311","Uganda","UG","ik","ikx","ikx","Ik","Kuliak",NA,"Eastern Sudanic",NA,NA,NA,NA,"Kuliak",4537.4,1382.99952,3.75,34.16666667,NA,"S Africa","Africa","Africa","5 - Ejectives and implosives","3 - Average","2 - Simple tone system",823.7342701,10000,0,0,NA,NA,45,0.63,43,2,33862350,769599,303000,0.93,0.98,704
"312","United Kingdom","GB","eng","eng","eng","English","Germanic",NA,"Indo-European",NA,NA,"West Germanic","Germanic","Indo-European",465.9,142.00632,52,0,"IE","Europe","Eurasia","W and SW Eurasia","1 - No glottalized consonants","1 - Low","1 - No tones",13989408.63,492481870,1,0.621808589,1.631698728,8.367746353,85,1.2,13,72,61546750,799308,16700,0.154,0.91,42526
"313","United States","US","nez","nez","nez","Nez Perce","Sahaptian",NA,"Penutian",NA,NA,NA,"Klamath-Sahaptian","Plateau Penutian",2206.6,672.57168,46,-116,NA,"Basin and Plains","North America","E N America","6 - Ejectives and glottalized resonants","4 - Moderately high","1 - No tones",3168.050154,200,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"314","United States","US","tli","tli","tli","Tlingit","Tlingit",NA,"Na-Dene",NA,NA,NA,"Tlingit","Na-Dene",1443.4,439.94832,59,-135,NA,"Alaska-Oregon","North America","W N America","2 - Ejectives only","5 - High","2 - Simple tone system",7367.989378,1430,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"315","United States","US","mne","nmu","nmu","Maidu (Northeast)","Maiduan",NA,"Penutian",NA,NA,NA,NA,"Maiduan",6699.1,2041.88568,40,-120.6666667,NA,"Basin and Plains","North America","W N America","5 - Ejectives and implosives","3 - Average","1 - No tones",14.13048485,2,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"316","United States","US","klm","kla","kla","Klamath","Klamath-Modoc",NA,"Penutian",NA,NA,NA,"Klamath-Sahaptian","Plateau Penutian",4461.5,1359.8652,42.5,-121.5,NA,"Basin and Plains","North America","W N America","6 - Ejectives and glottalized resonants","5 - High","1 - No tones",147.0391445,1,0,1,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"317","United States","US","yur","yur","yur","Yurok","Yurok",NA,"Algic",NA,NA,NA,"Ritwan","Algic",384.4,117.16512,41.33333333,-124,NA,"California","North America","W N America","6 - Ejectives and glottalized resonants","4 - Moderately high","1 - No tones",296.8438945,12,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"318","United States","US","koa","cku","cku","Koasati","Muskogean",NA,"Muskogean",NA,NA,NA,NA,"Muskogean",937.2,285.65856,34.83333333,-85.16666667,NA,"E North America","North America","E N America","1 - No glottalized consonants","4 - Moderately high","3 - Complex tone system",189.8064708,200,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"319","United States","US","mss","skd","skd","Miwok (Southern Sierra)","Miwok","Utian","Penutian","Eastern Miwok","Miwok","Miwok-Costanoan","Utian","Yokuts-Utian",2698.7,822.56376,37.5,-120,NA,"California","North America","W N America","1 - No glottalized consonants","2 - Moderately low","1 - No tones",NA,7,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"320","United States","US","aco","kjq","kjq","Acoma","Keresan",NA,"Keresan",NA,NA,NA,NA,"Keresan",6236.1,1900.76328,34.91666667,-107.5833333,NA,"Basin and Plains","North America","E N America","6 - Ejectives and glottalized resonants","5 - High","3 - Complex tone system",2018.245209,3390,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"321","United States","US","zun","zun","zun","Zuni","Zuni",NA,"Zuni",NA,NA,NA,NA,"Zuni",6338,1931.8224,35.08333333,-108.8333333,NA,"Basin and Plains","North America","E N America","2 - Ejectives only","3 - Average","1 - No tones",1841.262293,9650,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"322","United States","US","lkt","lkt","lkt","Lakhota","Core Siouan",NA,"Siouan",NA,NA,NA,NA,"Siouan",2512,765.6576,43.83333333,-101.8333333,NA,"Basin and Plains","North America","E N America","2 - Ejectives only","4 - Moderately high","1 - No tones",22700.11982,6189,0,0.045454547,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"323","United States","US","cah","chl","chl","Cahuilla","California Uto-Aztecan",NA,"Uto-Aztecan",NA,NA,NA,"Northern Uto-Aztecan","Uto-Aztecan",2230.6,679.88688,33.5,-116.25,NA,"California","North America","W N America","1 - No glottalized consonants","4 - Moderately high","1 - No tones",119.3258158,14,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"324","United States","US","tsi","tsi","tsi","Tsimshian (Coast)","Tsimshianic",NA,"Penutian",NA,NA,NA,NA,"Tsimshianic",5,1.524,52.5,-129,"CA","Alaska-Oregon","North America","W N America","6 - Ejectives and glottalized resonants","5 - High","1 - No tones",3089.815428,930,0,0.219298244,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"325","United States","US","kut","kut","kut","Kutenai","Kutenai",NA,"Kutenai",NA,NA,NA,NA,"Kutenai",7319,2230.8312,49.5,-116,"CA","Basin and Plains","North America","E N America","6 - Ejectives and glottalized resonants","5 - High","1 - No tones",4176.103173,12,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"326","United States","US","aea","ale","ale","Aleut (Eastern)","Aleut",NA,"Eskimo-Aleut",NA,NA,NA,"Aleut","Eskimo-Aleut",5659.4,1724.98512,54.75,-164,NA,"N Coast Asia","North America","N-C Asia","1 - No glottalized consonants","5 - High","1 - No tones",2894.147758,490,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"327","United States","US","psm","pqm","pqm","Passamaquoddy-Maliseet","Algonquian",NA,"Algic",NA,NA,NA,"Algonquian","Algic",0,0,45,-67,"CA","E North America","North America","E N America","1 - No glottalized consonants","3 - Average","2 - Simple tone system",1084.511892,2060,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"328","United States","US","acm","acv","acv","Achumawi","Palaihnihan",NA,"Hokan",NA,NA,NA,NA,"Palaihninan",4931.2,1503.02976,41.5,-121,NA,"Basin and Plains","North America","W N America","1 - No glottalized consonants","3 - Average","2 - Simple tone system",632.031255,16,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"329","United States","US","ond","one","one","Oneida","Northern Iroquoian",NA,"Iroquoian","Mohawk-Oneida","Five Nations","Five Nations-Huronian-Susquehannock (Proto-Lake Iroquoian)","Northern Iroquoian","Iroquoian",1047.9,319.39992,43,-75.66666667,NA,"E North America","North America","E N America","1 - No glottalized consonants","2 - Moderately low","2 - Simple tone system",832.7348765,250,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"330","United States","US","che","chr","chr","Cherokee","Southern Iroquoian",NA,"Iroquoian",NA,NA,NA,"Southern Iroquian","Iroquoian",2869,874.4712,35.5,-83.5,NA,"E North America","North America","E N America","1 - No glottalized consonants","1 - Low","2 - Simple tone system",1915.277245,16400,0,0,1.621569514,10.80328465,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"331","United States","US","mar","mrc","mrc","Maricopa","Yuman",NA,"Hokan","River",NA,NA,NA,"Yuman",870.7,265.38936,33.16666667,-113.1666667,NA,"Basin and Plains","North America","E N America","1 - No glottalized consonants","4 - Moderately high","1 - No tones",275.8180361,160,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"332","United States","US","kws","xaw","xaw","Kawaiisu","Numic",NA,"Uto-Aztecan",NA,NA,"Numic","Northern Uto-Aztecan","Uto-Aztecan",5684.9,1732.75752,36,-117.5,NA,"California","North America","W N America","1 - No glottalized consonants","3 - Average","1 - No tones",263.5845975,5,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"333","United States","US","nav","nav","nav","Navajo","Athapaskan",NA,"Na-Dene",NA,NA,NA,"Athabaskan","Na-Dene",6237.1,1901.06808,36.16666667,-108,NA,"Basin and Plains","North America","E N America","2 - Ejectives only","5 - High","2 - Simple tone system",59896.65411,149000,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"334","United States","US","krk","kyh","kyh","Karok","Karok",NA,"Karok",NA,NA,NA,NA,"Karok",3830.9,1167.65832,41.66666667,-123,NA,"California","North America","W N America","1 - No glottalized consonants","3 - Average","2 - Simple tone system",65.83580842,10,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"335","United States","US","hup","hup","hup","Hupa","Athapaskan",NA,"Na-Dene",NA,NA,NA,"Athabaskan","Na-Dene",1363.4,415.56432,41.08333333,-123.6666667,NA,"California","North America","W N America","2 - Ejectives only","5 - High","1 - No tones",383.5613785,8,0,0.789473712,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"336","United States","US","haw","haw","haw","Hawaiian","Oceanic","Eastern Malayo-Polynesian","Austronesian","Eastern Fijian-Polynesian linkage","Central Pacific","Oceanic","Malayo-Polynesian","Austronesian",8750.8,2667.24384,19.58333333,-155.5,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","1 - Low","1 - No tones",16691.71357,1000,1,NA,1.372740984,6.973917007,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"337","United States","US","kio","kio","kio","Kiowa","Kiowa-Tanoan",NA,"Kiowa-Tanoan",NA,NA,NA,"Kiowa","Kiowa-Tanoan",1830.7,557.99736,37,-99,NA,"Basin and Plains","North America","E N America","2 - Ejectives only","3 - Average","2 - Simple tone system",149.6115271,1100,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"338","United States","US","qui","qui","qui","Quileute","Chimakuan",NA,"Chimakuan",NA,NA,NA,NA,"Chimakuan",775.9,236.49432,47.91666667,-124.25,NA,"Alaska-Oregon","North America","W N America","2 - Ejectives only","5 - High","2 - Simple tone system",64.48813263,10,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"339","United States","US","cmn","com","com","Comanche","Numic",NA,"Uto-Aztecan",NA,NA,NA,"Northern Uto-Aztecan","Uto-Aztecan",3048,929.0304,33.5,-101.5,NA,"Basin and Plains","North America","E N America","1 - No glottalized consonants","1 - Low","1 - No tones",116.2938489,200,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"340","United States","US","lus","lut","lut","Lushootseed","Central Salish",NA,"Salishan",NA,"Lushootseed","Central Coast Salish","Coast Salish","Salishan",489.7,149.26056,48,-122,NA,"Alaska-Oregon","North America","W N America","8 - Ejectives, implosives, and glottalized resonants","5 - High","1 - No tones",43.37348197,60,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"341","United States","US","snc","see","see","Seneca","Northern Iroquoian",NA,"Iroquoian",NA,NA,NA,NA,"Iroquoian",1289.1,392.91768,42.5,-77.5,NA,"E North America","North America","E N America","1 - No glottalized consonants","1 - Low","1 - No tones",874.9673938,175,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"342","United States","US","cck","cic","cic","Chickasaw","Muskogean",NA,"Muskogean",NA,NA,NA,NA,"Muskogean",564.4,172.02912,34,-88,NA,"E North America","North America","E N America","1 - No glottalized consonants","4 - Moderately high","1 - No tones",457.5876691,1000,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"343","United States","US","hop","hop","hop","Hopi","Hopi",NA,"Uto-Aztecan",NA,NA,NA,"Northern Uto-Aztecan","Uto-Aztecan",6554.1,1997.68968,36,-110,NA,"Basin and Plains","North America","E N America","1 - No glottalized consonants","3 - Average","2 - Simple tone system",2335.796852,5260,0,0,1.483110785,9.477247238,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"344","United States","US","lui","lui","lui","Luisev±o","California Uto-Aztecan",NA,"Uto-Aztecan",NA,NA,"Takic","Northern Uto-Aztecan","Uto-Aztecan",651.7,198.63816,33.33333333,-117.1666667,NA,"California","North America","W N America","1 - No glottalized consonants","3 - Average","1 - No tones",268.7442593,35,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"345","United States","US","wic","wic","wic","Wichita","Caddoan",NA,"Caddoan",NA,NA,NA,NA,"Caddoan",829.2,252.74016,33.33333333,-97.33333333,NA,"Basin and Plains","North America","E N America","6 - Ejectives and glottalized resonants","3 - Average","1 - No tones",77.55806165,1,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"346","United States","US","twn","twf","twf","Tiwa (Northern)","Kiowa-Tanoan",NA,"Kiowa-Tanoan",NA,NA,NA,"Tiwa","Kiowa-Tanoan",10800.2,3291.90096,36.5,-105.5,NA,"Basin and Plains","North America","E N America","2 - Ejectives only","3 - Average","2 - Simple tone system",348.0706548,930,0,0,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"347","United States","US","yuc","yuc","yuc","Yuchi","Yuchi",NA,"Yuchi",NA,NA,NA,NA,"Yuchi",922.1,281.05608,35.75,-86.75,NA,"E North America","North America","E N America","6 - Ejectives and glottalized resonants","4 - Moderately high","1 - No tones",58.91750753,50,0,0.75,NA,NA,335,4.71,219,116,326756719,999256,12,0.344,0.98,62918
"348","Vanuatu","VU","pms","pma","pma","Paamese","Oceanic","Eastern Malayo-Polynesian","Austronesian","Central Vanuatu linkage","Southern Oceanic linkage","Oceanic","Malayo-Polynesian","Austronesian",0,0,-16.5,168.25,NA,"Oceania","Papunesia","NG and Oceania","1 - No glottalized consonants","3 - Average","1 - No tones",57.43129949,6000,0,0,NA,NA,116,1.63,110,6,196298,1722,665,0.972,0.98,3037
